smiles,synthon_id,synthon_number,bb_id
CS(=O)(=O)NC=1C=CC=CC1C(=O)O,7313992,2,EN300-10272
OC(=O)C1CCN(CC1)S(=O)(=O)C=2C=C(Cl)C=CC2Cl,7313994,2,EN300-10292
OC(=O)C1=CC=C(CS(=O)(=O)C=2C=CC=CC2)O1,7313998,2,EN300-12910
OC(=O)C1CCN(CC1)S(=O)(=O)C=2C=CC=3OCCCOC3C2,7314000,2,EN300-10310
CC=1C(C)=C(C)C(=C(C)C1C)S(=O)(=O)NCCC(=O)O,7314004,2,EN300-10313
COC=1C=CC=C(C1)C2=NN(C=C2C(=O)O)C=3C=CC(C)=CC3,7314010,2,EN300-10391
CC=1C=CC(=CC1)N2C=C(C(=O)O)C(=N2)C=3C=CC=CC3,7314012,2,EN300-10392
CS(=O)(=O)N1CCCC1C(=O)O,7314014,2,EN300-10402
CCN(CC)S(=O)(=O)C=1C=C(C=CC1OC)C(=O)O,7314018,2,EN300-10410
OC(=O)CCNS(=O)(=O)C=1C=CC=2OCCCOC2C1,7314020,2,EN300-10412
OC(=O)COC=1C=CC=C(Cl)C1,7314024,2,EN300-17744
OC(=O)CC=1C=CC(NS(=O)(=O)C=2C=CC(Cl)=C(Cl)C2)=CC1,7314028,2,EN300-10454
CC=1C=CC(=CC1)N2C(C(CCC2=O)C(=O)O)C3=CC=CS3,7314030,2,EN300-10516
CN(CC(=O)O)S(=O)(=O)C1=CC=C(Cl)S1,7314032,2,EN300-10522
CCC=1C=CC(=CC1)C2=NN(C=C2C(=O)O)C=3C=CC=CC3C,7314034,2,EN300-10529
COC=1C=CC(=CC1S(=O)(=O)NC(C)C)C(=O)O,7314038,2,EN300-10556
CC=1C=CC(=CC1C(=O)O)S(=O)(=O)N2CCCC2,7314040,2,EN300-10560
CCN(CC)S(=O)(=O)C=1C=CC(C)=C(C1)C(=O)O,7314042,2,EN300-10561
CC1CCCCN1S(=O)(=O)C=2C=CC(C)=C(C2)C(=O)O,7314044,2,EN300-10563
CC=1C=CC(=CC1C(=O)O)S(=O)(=O)NC(C)(C)C,7314048,2,EN300-10565
COC=1C=CC(=CC1S(=O)(=O)NC(C)(C)C)C(=O)O,7314050,2,EN300-10566
COCCNS(=O)(=O)C=1C=CC(C)=C(C1)C(=O)O,7314052,2,EN300-10569
CCOC=1C=C(C=CC1OC)C(=O)O,7314056,2,EN300-10586
OC(=O)CCNS(=O)(=O)C=1C=CC=C(Br)C1,7314058,2,EN300-10686
CCCCN1N=C(C)C(C(=O)O)=C1Cl,7314064,2,EN300-10730
COC=1C=CC(C2=NN(C=C2C(=O)O)C=3C=CC=CC3)=C(OC)C1,7314066,2,EN300-10731
CCCCN1N=C(C)C(/C=C/C(=O)O)=C1Cl,7314068,2,EN300-832897
OC(=O)C1CCN(CC1)C(=O)C=CC=2C=CC=CC2,7314070,2,EN300-10755
CN(C)S(=O)(=O)C=1C=CC(N2CCOCC2)=C(C1)C(=O)O,7314076,2,EN300-10966
CC(C)C(NS(=O)(=O)C=1C=CC(C)=C(C)C1)C(=O)O,7314082,2,EN300-10802
OC(=O)/C=C/C=1C=CC(Cl)=C(C1)C(F)(F)F,7314084,2,EN300-832900
OC(=O)C=1C=CC=C(C1)S(=O)(=O)NCC=C,7314092,2,EN300-10850
CNS(=O)(=O)C=1C=C(C=CC1OC)C(=O)O,7314094,2,EN300-10852
CNS(=O)(=O)C=1C=CC(Cl)=C(C1)C(=O)O,7314096,2,EN300-10855
CCNS(=O)(=O)C=1C=CC=C(C1)C(=O)O,7314100,2,EN300-10859
CC(C)NS(=O)(=O)C=1C=CC(=CC1)C(=O)O,7314102,2,EN300-10863
CC(C)(C)C=1C=CC(=CC1)S(=O)(=O)NC=2C=CC(=CC2)C(=O)O,7314104,2,EN300-10870
CC=1C=CC(=C(C)C1)S(=O)(=O)NCCC(=O)O,7314106,2,EN300-10871
CC(C)(C)NS(=O)(=O)C=1C=CC(=CC1)C(=O)O,7314108,2,EN300-10872
CC(C)(C(=O)O)C=1C=CC=CC1,7314114,2,EN300-21181
OC(=O)C1CCC=CC1,7314116,2,EN300-18424
OC(=O)CCN1C=CC=2C=CC=CC12,7314120,2,EN300-10898
COC=1C=CC(/C=C/C(=O)O)=CC1S(=O)(=O)N(C)C,7314122,2,EN300-832892
COC=1C=CC(/C=C/C(=O)O)=CC1S(=O)(=O)NC(C)(C)C,7314124,2,EN300-833036
CC(C)C(NS(=O)(=O)C=1C=CC=2OCCCOC2C1)C(=O)O,7314126,2,EN300-10972
CNS(=O)(=O)C=1C=C(/C=C/C(=O)O)C=CC1OC,7314128,2,EN300-832896
OC(=O)C1CCN(CC1)C=2C=CC(=CC2[N+](=O)[O-])C(F)(F)F,7314130,2,EN300-00377
CCNS(=O)(=O)C=1C=CC(=CC1)C(=O)O,7314136,2,EN300-11033
CCC(C)NS(=O)(=O)C=1C=CC(=CC1)C(=O)O,7314138,2,EN300-11034
OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCC=C,7314140,2,EN300-11035
OC(=O)CC=1C=CC=2C=CC=CC2C1,7314142,2,EN300-16682
OC(=O)CN1C=2C=CC=C3C=CC=C(C23)S1(=O)=O,7314144,2,EN300-11055
OC(=O)C1CCN(CC1)C2=NC=3C=CC=CC3O2,7314146,2,EN300-11057
OC(=O)C1=CN(CC=2C=CC=CC2)N=C1C3=CC=CS3,7314148,2,EN300-11069
CC1CCCCN1S(=O)(=O)C=2C=CC=C(C2)C(=O)O,7314150,2,EN300-11071
OC(=O)C=1C=CC(=CC1)S(=O)(=O)NC2CCS(=O)(=O)C2,7314152,2,EN300-11080
CCCOC=1C(Cl)=CC(/C=C/C(=O)O)=CC1OC,7314154,2,EN300-833044
OC(=O)C1=CC=C(S1)C=2C=CC=3OCCOC3C2,7314156,2,EN300-11130
CC1CCCCN1S(=O)(=O)C=2C=CC(=CC2)C(=O)O,7314164,2,EN300-11149
OC(=O)C1CCCN1S(=O)(=O)C=2C=CC(F)=CC2,7314166,2,EN300-07180
CC(C)COC=1C=CC=C(C1)C(=O)O,7314168,2,EN300-11405
CC(OC=1C=CC=C(Cl)C1)C(=O)O,7314170,2,EN300-17822
OC(=O)/C=C/C=1C=CC=CC1Br,7314172,2,EN300-832905
OC(=O)C1=CC(=NN1C=2C=CC=CC2)C=3C=CC(Cl)=CC3,7314176,2,EN300-11174
OC(=O)C1=CC=2C(F)=CC=CC2S1,7314178,2,EN300-11183
OC(=O)/C=C/C=1C(Cl)=CC=CC1Cl,7314180,2,EN300-832967
CC(C)SC=1C=CC=CC1C(=O)O,7314184,2,EN300-22333
CC(C)N1C(C)=CC(C(=O)O)=C1C,7314186,2,EN300-13588
CC=1C=CSC1/C=C/C(=O)O,7314188,2,EN300-832912
CCNS(=O)(=O)C=1C=CC(C)=C(C1)C(=O)O,7314190,2,EN300-11236
OC(=O)CCC1=CC=CO1,7314192,2,EN300-11243
CC=1C=CC(/C=C/C(=O)O)=CC1Cl,7314194,2,EN300-832922
CC=1C=CC(=CC1C(=O)O)S(=O)(=O)NCC2=CC=CO2,7314196,2,EN300-11252
OC(=O)CCC1=CC=C(O1)C=2C=CC=CC2,7314200,2,EN300-11265
CC=1C=CC(=CC1C)C2=NN(C=C2C(=O)O)C=3C=CC=CC3,7314202,2,EN300-11268
OC(=O)C1CCCN1C(=O)C2(CC3CC4CC(C3)C2)C4,7314204,2,EN300-11322
OC(=O)C1CN(C(=O)C1)C=2C=CC=C3C=CC=CC23,7314208,2,EN300-11377
CC=1C=CC(=CC1C)C2=NN(C=C2/C=C/C(=O)O)C=3C=CC=CC3,7314210,2,EN300-832901
OC(=O)C1=CN(CC=2C=CC=CC2)N=C1C=3C=CC=CC3,7314216,2,EN300-11420
COC=1C=CC(=CC1OC)C2=NN(C=C2C(=O)O)C=3C=CC=CC3,7314218,2,EN300-11421
OC(=O)C=1C=CC=C(CSC=2C=C(Cl)C=CC2Cl)C1,7314220,2,EN300-11427
OC(=O)CC1=CSC(=N1)C=2C=CC=C(F)C2,7314224,2,EN300-11439
OC(=O)CC1=CSC(=N1)C=2C=CC(F)=CC2,7314226,2,EN300-11442
OC(=O)/C=C/C1=CN(CC=2C=CC=CC2)N=C1C=3C=CC=CC3,7314228,2,EN300-11445
OC(=O)CC1=CSC(=N1)C=2C=CC(Cl)=CC2,7314230,2,EN300-11448
OC(=O)C=1C=CC=CC1SC(F)F,7314232,2,EN300-11458
OC(=O)C=1C=NN(N1)C=2C=CC=CC2,7314234,2,EN300-11471
CC(C)(OC=1C=CC(F)=CC1)C(=O)O,7314238,2,EN300-11485
CCN(CC)S(=O)(=O)C=1C=CC(=CC1)N2CC(CC2=O)C(=O)O,7314240,2,EN300-11486
CC(SC=1C=CC(=CC1)[N+](=O)[O-])C(=O)O,7314242,2,EN300-11493
NC(=O)NCC=1C=CC(=CC1)C(=O)O,7314244,2,EN300-13900
CCCOC=1C=CC(=CC1OCCC)C(=O)O,7314246,2,EN300-11511
OC(=O)CCC1=CC=CS1,7314248,2,EN300-11573
CC1=C(NC=2CCCC(=O)C12)C(=O)O,7314250,2,EN300-11587
OC(=O)C=1C=CC(=CC1)C2CCCCC2,7314252,2,EN300-11611
OC(=O)C=1C=C(C=CC1N2CCOCC2)S(=O)(=O)N3CCOCC3,7314254,2,EN300-11642
CCC=1C=CC(=CC1)C2=NN(CC=3C=CC=CC3)C=C2/C=C/C(=O)O,7314256,2,EN300-832982
CSC=1C=CC(=CC1)C(=O)O,7314258,2,EN300-11674
CC(C)C(NC(=O)C1(CC2CC3CC(C2)C1)C3)C(=O)O,7314260,2,EN300-11683
COC=1C=CC(=CC1CC(=O)O)C(=O)C,7314264,2,EN300-11712
OC(=O)CN1C(=CC=2C=CC=CC12)C=3C=CC=CC3,7314266,2,EN300-11717
OC(=O)CC=1C=CC=2CCCCC2C1,7314268,2,EN300-11725
OC(=O)/C=C/C=1C=CC(OC(F)F)=CC1OC(F)F,7314276,2,EN300-832968
CC=1C=CC(=CC1)C2=NN(CC=3C=CC=CC3)C=C2/C=C/C(=O)O,7314278,2,EN300-832874
COCC=1C=CC(=CC1)C(=O)O,7314280,2,EN300-11766
CC=1C=CC(=CC1C)C2=NN(CC=3C=CC=CC3)C=C2C(=O)O,7314282,2,EN300-11773
CC(OC=1C=CC(=CC1)C(C)(C)C)C(=O)O,7314284,2,EN300-11785
OC(=O)COCC=1C=CC=CC1,7314286,2,EN300-22993
OC(=O)C1=CC=2C=C(F)C=CC2S1,7314288,2,EN300-11818
OC(=O)CC=1C=CC=2CCCC2C1,7314292,2,EN300-11851
COC=1C=CC=CC1C2=NN(CC=3C=CC=CC3)C=C2/C=C/C(=O)O,7314294,2,EN300-832916
OC(=O)CCC(=O)N1CC(=O)NC=2C=CC=CC12,7314296,2,EN300-16274
OC(=O)/C=C/C1=CC=C(O1)C=2C=CC=CC2F,7314298,2,EN300-832985
OC(=O)C1=CC=C(O1)C=2C=CC=CC2F,7314300,2,EN300-11998
CC1=NC2=NC=NN2C(C)=C1CCC(=O)O,7314302,2,EN300-12006
OC(=O)C1CCN(CC1)S(=O)(=O)C=2C=CC=3CCCC3C2,7314304,2,EN300-14991
OC(=O)C=1C=CC=C(C1)S(=O)(=O)NC2CC2,7314308,2,EN300-12914
CCS(=O)(=O)NC(CCSC)C(=O)O,7314310,2,EN300-12012
OC(=O)/C=C/C1=CN(CC=2C=CC=CC2Cl)N=C1C=3C=CC=CC3,7314312,2,EN300-832993
CC(SC=1C=CC(C)=CC1)C(=O)O,7314314,2,EN300-12035
CCOC=1C=CC(=CC1[N+](=O)[O-])C(=O)O,7314316,2,EN300-12068
COC=1C=CC(=CC1OC)S(=O)(=O)NCCC(=O)O,7314320,2,EN300-15883
OC(=O)C1=CN(CC=2C=CC=CC2)N=C1C=3C=CC(Cl)=CC3,7314326,2,EN300-12104
OC(=O)CCCNC(=O)C=1C=CC=CC1,7314330,2,EN300-18566
OC(=O)/C=C/C=1C=C(Cl)C=2OCCOC2C1,7314332,2,EN300-832951
CC1=CC=C(/C=C/C(=O)O)S1,7314336,2,EN300-364955
COC=1C=C(C)C(CSCC(=O)O)=CC1OC,7314338,2,EN300-12206
OC(=O)C=1C=C(Cl)C=2OCCOC2C1,7314340,2,EN300-12223
COC=1C=CC=C(C1)C2=NN(CC=3C=CC=CC3)C=C2C(=O)O,7314342,2,EN300-12232
OC(=O)C1=CC=C(O1)C=2C=CC(F)=CC2,7314346,2,EN300-12243
CCC=1C=CC(CCC(=O)O)=CC1,7314348,2,EN300-12244
OC(=O)C1=CC=C(O1)C=2C=CC=CC2Cl,7314350,2,EN300-12246
CC(C)(C)C(=O)NCC(=O)O,7314352,2,EN300-12247
OC(=O)C=1C=C2OCOC2=C(Cl)C1,7314354,2,EN300-12267
OC(=O)CC1=CSC(=N1)C=2C=CC=C(Br)C2,7314356,2,EN300-12293
OC(=O)C=1C=CC=CC1C(=O)C2=CC=CS2,7314358,2,EN300-12306
CC1=CC(/C=C/C(=O)O)=C(C)N1C=2C=CC(C)=CC2,7314360,2,EN300-832952
OC(=O)C1=CC=C(S1)C=2C=CC(F)=CC2,7314364,2,EN300-12329
CN(C)S(=O)(=O)C=1C=CC(N2CCCCC2)=C(C1)C(=O)O,7314366,2,EN300-12335
CCCCC=1C=CC(CC(=O)O)=CC1,7314368,2,EN300-12338
OC(=O)C=1C=CC(=CC1)N2C=NC=3C=CC=CC3C2=O,7314370,2,EN300-12343
OC(=O)C=1C=CC=C(C1)S(=O)(=O)NCC2=CC=CS2,7314372,2,EN300-12353
CNS(=O)(=O)C=1C=CC(CCC(=O)O)=CC1,7314380,2,EN300-18537
CC=1C=C(C=C(C1C)S(=O)(=O)N)C(=O)O,7314382,2,EN300-18538
CNS(=O)(=O)C=1C=C(C=C(C)C1C)C(=O)O,7314384,2,EN300-18536
OC(=O)C1=CC=2C=CC=CC2C(=O)N1,7314388,2,EN300-12373
OC(=O)C=1C=C(Cl)SC1Cl,7314390,2,EN300-12413
CS(=O)C=1C=CC(=CC1)C(=O)O,7314392,2,EN300-12434
CC1=C(OC=2C=CC(F)=CC12)C(=O)O,7314396,2,EN300-12548
CC1=C(OC=2C(F)=CC=CC12)C(=O)O,7314398,2,EN300-12549
OC(=O)C=1C=C2OCCOC2=CC1[N+](=O)[O-],7314400,2,EN300-12568
OC(=O)CCC=1C=CSC1,7314404,2,EN300-12624
CC1=CC(/C=C/C(=O)O)=C(C)N1C=2C=CC=CC2,7314406,2,EN300-832927
OC(=O)C1CCOCC1,7314410,2,EN300-12661
OC(=O)C=1C=CC(NC(=O)NC=2C=CC=CC2)=CC1,7314412,2,EN300-12666
OC(=O)C1CCCCC1C2=NC=3C=CC=CC3S2,7314414,2,EN300-12785
OC(=O)CCCCC1=NC=2C=CC=CC2S1,7314416,2,EN300-12786
COC=1C=C(/C=C/C(=O)O)C=C2OCCOC12,7314418,2,EN300-832936
CC1=CC(=O)C(=NN1C=2C=CC=CC2[N+](=O)[O-])C(=O)O,7314420,2,EN300-12798
OC(=O)/C=C/C=1C=C2OCOC2=C(Cl)C1,7314422,2,EN300-832966
NS(=O)(=O)C=1C=CC(N2CCOCC2)=C(C1)C(=O)O,7314424,2,EN300-12879
OC(=O)C=1C=CC(NC(=O)C2=CC=CS2)=CC1,7314426,2,EN300-12883
OC(=O)C1CCN(CC1)C(=O)C=2C=CC(F)=CC2F,7314434,2,EN300-18558
OC(=O)C1C2CC3CC(C2)CC1C3,7314438,2,EN300-12892
OC(=O)C=1C=CC=2NC(=O)COC2C1,7314440,2,EN300-22965
OC(=O)CSC=1C=CC=2CCCC2C1,7314442,2,EN300-12922
OC(=O)C=1C=CC(=CC1)N2C=NC=N2,7314444,2,EN300-12928
CC1=CC(OCC(=O)O)=NO1,7314446,2,EN300-12929
COC=1C=CC(=CC1C(=O)O)S(=O)(=O)N2CCOCC2,7314450,2,EN300-12970
CC=1C=CC(C)=C(C1)S(=O)(=O)NC=2C=CC=C(C2)C(=O)O,7314452,2,EN300-12972
OC(=O)C=1C=CSC1,7314454,2,EN300-22996
OC(=O)CCCNC(=O)C=1C=CSC1,7314456,2,EN300-22998
CC(C)C=1ON=C(C)C1C(=O)O,7314458,2,EN300-12982
OC(=O)C=1C=CC=CC1SCC2=CC=CS2,7314460,2,EN300-12989
CCOC=1C=CC=CC1CCC(=O)O,7314466,2,EN300-13002
CC(C)(C)C=1C=CC(CCC(=O)O)=CC1,7314468,2,EN300-13004
COC=1C=CC(C(=O)O)=C(F)C1,7314472,2,EN300-13008
OC(=O)C=1C=CC(NC=2C=CC=CC2)=C(C1)[N+](=O)[O-],7314474,2,EN300-13010
CC(C)C(NC(=O)C1=CC=CS1)C(=O)O,7314476,2,EN300-13015
OC(=O)C=1C=CC(=CC1)S(=O)(=O)NC2CC2,7314478,2,EN300-13017
OC(=O)C=1C=CC=C(NC(=O)C2=CC=CS2)C1,7314480,2,EN300-13022
OC(=O)C1=CC(=NN1)C=2C=CC(Br)=CC2,7314482,2,EN300-13028
COC=1C=CC(=CC1)N2C(C)=CC(C(=O)O)=C2C,7314484,2,EN300-13046
COC=1C=CC(C(=O)O)=C2C=CC=CC12,7314486,2,EN300-13055
CC(CC(=O)O)NC(=O)C=1C=CC=CC1,7314488,2,EN300-18623
OC(=O)CCN1NC(=O)C=2C=CC=CC2C1=O,7314490,2,EN300-13084
OC(=O)COC=1C=CC(=CC1Cl)C=2C=CC=CC2,7314492,2,EN300-13099
CC(C)C=1C=CC(OCC(=O)O)=CC1,7314494,2,EN300-18405
COC1=CN(N=C1C(=O)O)C=2C=CC=CC2,7314496,2,EN300-13108
OC(=O)C(=CC=1C=CC=C(OCC=2C=CC=CC2)C1)C3=CC=CS3,7314498,2,EN300-13112
CC(=O)NCC=1C=CC(=CC1)C(=O)O,7314500,2,EN300-13164
CC(=O)NC=1C=CC(CC(=O)O)=CC1,7314502,2,EN300-13165
COC=1C=CC(=CC1S(=O)(=O)NC2CC2)C(=O)O,7314506,2,EN300-13135
CC(C)(C)C=1C=CC=CC1OCC(=O)O,7314508,2,EN300-13186
COC=1C=CC(=CC1)C2=NN(CC=3C=CC=CC3)C=C2C(=O)O,7314510,2,EN300-13204
CC1=NN(C(C)=C1C(=O)O)C=2C=CC(F)=CC2,7314512,2,EN300-13205
CC1=CC(C(=O)O)=C(C)N1C2CC2,7314518,2,EN300-13229
CN(C)C(=O)CSC=1C=CC=CC1C(=O)O,7314520,2,EN300-13239
COC=1C=C(C=C2OCCOC12)C(=O)O,7314522,2,EN300-13241
CC1=CC(C(=O)O)=C(C)N1CC2=CC=CO2,7314524,2,EN300-13492
CC1=CC(C(=O)O)=C(C)N1CC2=CC=CS2,7314526,2,EN300-15129
CC1=CC(C(=O)O)=C(C)N1CC=2C=CC=CC2,7314528,2,EN300-13493
CC=1OC=CC1C(=O)O,7314530,2,EN300-20656
CS(=O)(=O)N1CCC=2C=C(C=CC12)C(=O)O,7314534,2,EN300-13263
CS(=O)(=O)N1CCCC=2C=C(C=CC12)C(=O)O,7314536,2,EN300-13264
OC(=O)CN1C=CC(=O)NC1=O,7314538,2,EN300-13287
OC(=O)CC1CCC=C1,7314540,2,EN300-21654
CC1=NN(CC=2C=CC(=CC2)C(=O)O)C(C)=C1[N+](=O)[O-],7314542,2,EN300-13295
COCC=1C=CC=C(C1)C(=O)O,7314544,2,EN300-13304
CC=1C=CC(=CC1)C2=NN=C(S)N2CC(=O)O,7314546,2,EN300-13325
CC=1C=CC(=CC1)C2=NC(CC(=O)O)=CS2,7314548,2,EN300-13330
OC(=O)CC=1C=CC(OC(F)F)=CC1,7314552,2,EN300-13339
CC1CC=2C=C(C=CC2N1S(=O)(=O)C)C(=O)O,7314554,2,EN300-13342
CCS(=O)(=O)C=1C=CC=CC1C(=O)O,7314556,2,EN300-13365
CC1CCN(CC1)S(=O)(=O)C=2C=C(C=C(C)C2C)C(=O)O,7314558,2,EN300-13385
OC(=O)C=1SC=2SC=CC2C1Cl,7314560,2,EN300-13389
CC1=C(SC=2C=CC=C(F)C12)C(=O)O,7314562,2,EN300-13391
COC=1C=CC(=CC1Br)C(=O)O,7314564,2,EN300-13436
CC1=CC(C(=O)O)=C(C)S1,7314566,2,EN300-13441
CON(C)S(=O)(=O)C=1C=CC=C(C1)C(=O)O,7314568,2,EN300-13503
OC(=O)/C=C/C=1SC=2C=CC=CC2C1Cl,7314576,2,EN300-651176
COCC1=C(SC=2C=CC=C(F)C12)C(=O)O,7314578,2,EN300-13542
OC(=O)C=1C=CC(NC(=O)C2=CC=CO2)=CC1,7314580,2,EN300-13554
OC(=O)C=1C=C(Cl)C=2OCCCOC2C1,7314584,2,EN300-13602
CC1=CC(=NO1)N2C(C)=CC(C(=O)O)=C2C,7314586,2,EN300-13604
OC(=O)CC1=CSC(=N1)C=2C=CC=CC2Cl,7314592,2,EN300-13643
CC=1N=C(SC1C(=O)O)C=2C=CC=CC2,7314594,2,EN300-13644
CC=1N=C(SC1C(=O)O)C2=CC=CS2,7314596,2,EN300-13651
CC=1N=C(SC1C(=O)O)C=2C=CC=C(Cl)C2,7314598,2,EN300-13652
OC(=O)C1=CSC(=N1)C=2C=CC=C(Cl)C2,7314600,2,EN300-13653
COC=1C=CC=C(/C=C/C(=O)O)C1OC(F)F,7314604,2,EN300-832902
CN(C)C(=O)COC=1C=CC=CC1C(=O)O,7314608,2,EN300-13696
CC1=CC(C(=O)O)=C(C)N1C2CCCCC2,7314610,2,EN300-13705
CCC1=CC=C(S1)C(=O)O,7314620,2,EN300-13778
COC=1C=CC(C)=CC1CC(=O)O,7314622,2,EN300-13796
OC(=O)CCN1C(=O)CSC=2C=CC=CC12,7314624,2,EN300-13808
CC=1C=CC(=CC1)C=2C=CSC2C(=O)O,7314626,2,EN300-13811
OC(=O)C=1C=CC=C(C1)S(=O)(=O)NCC#C,7314630,2,EN300-14240
COCCNS(=O)(=O)C=1C=CC(=CC1)C(=O)O,7314634,2,EN300-18357
CC=1C=CC(=CC1C(=O)O)S(=O)(=O)NC2CC2,7314636,2,EN300-16253
CC(C)N(C)S(=O)(=O)C=1C=CC(=CC1)C(=O)O,7314638,2,EN300-16254
OC(=O)C=1C=CC2=NOC(C=3C=CC=CC3)=C2C1,7314640,2,EN300-13843
CC=1C=CC(CC(=O)O)=CC1,7314644,2,EN300-21656
CCC=1N=NSC1C(=O)O,7314646,2,EN300-13869
COC=1C=CC(C)=CC1/C=C/C(=O)O,7314648,2,EN300-832910
CCN1C=2C=CC=CC2C=3C=C(/C=C/C(=O)O)C=CC13,7314650,2,EN300-832920
OC(=O)CSC1CCS(=O)(=O)C1,7314652,2,EN300-13890
CNS(=O)(=O)C=1C=CC(=CC1)C(=O)O,7314654,2,EN300-13903
COC=1C=CC(=CC1C(=O)O)[N+](=O)[O-],7314656,2,EN300-13911
CC1=CC(=O)C(=NN1C=2C=CC=C(C2)C(F)(F)F)C(=O)O,7314660,2,EN300-13932
COC=1C=CC(CC(=O)O)=CC1F,7314662,2,EN300-13946
CC(C)CC=1C=CC(CC(=O)O)=CC1,7314664,2,EN300-13982
OC(=O)C1=CC=CN1,7314666,2,EN300-13984
OC(=O)CCCNC=1C=CC(=CC1)[N+](=O)[O-],7314668,2,EN300-13989
CC1=NN(C(C)=C1CC(=O)O)C=2C=CC=CC2,7314670,2,EN300-13991
OC(=O)C=1C=CC=CC1NC=2C=CC(OC(F)F)=CC2,7314672,2,EN300-13997
CC1=CC=NN1C=2C=CC(=CC2)C(=O)O,7314676,2,EN300-14005
OC(=O)CC1CCS(=O)(=O)C1,7314678,2,EN300-14006
OC(=O)C=1C=CC=C(C1)N2CCCC2=O,7314680,2,EN300-12466
OC(=O)C1=CC=2C=CC=CC2OC1,7314686,2,EN300-14113
OC(=O)C=1N=CC=NC1C2=NC=3C=CC=CC3S2,7314688,2,EN300-14119
OC(=O)C=1C=CC(CNC(=O)C2(CC3CC4CC(C3)C2)C4)=CC1,7314692,2,EN300-14143
COCCNC=1C=CC(=CC1[N+](=O)[O-])C(=O)O,7314702,2,EN300-14190
OC(=O)CC1=CN(N=C1C=2C=CC(Cl)=CC2)C=3C=CC=CC3,7314704,2,EN300-14201
OC(=O)CC1=CN(N=C1C=2C=CC(=CC2)[N+](=O)[O-])C=3C=CC=CC3,7314706,2,EN300-14202
CC(CC1=NC=2C=CC=CC2S1)(C(=O)O)C=3C=CC=CC3,7314710,2,EN300-14207
CON(C)S(=O)(=O)C=1C=CC(=CC1)C(=O)O,7314714,2,EN300-14248
OC(=O)C=1C=NN(C1C(F)(F)F)C=2C=CC(Cl)=CC2,7314716,2,EN300-23444
OC(=O)CCCNC=1C=CC=CC1[N+](=O)[O-],7314718,2,EN300-14272
CCN(CC)S(=O)(=O)C=1C=CC(CCC(=O)O)=CC1,7314720,2,EN300-14289
OC(=O)CCNC=1C=CC(=CC1[N+](=O)[O-])C(F)(F)F,7314724,2,EN300-14298
CCOC=1C=C([N+](=O)[O-])C(=CC1OC)C(=O)O,7314726,2,EN300-14299
COC=1C(Cl)=CC(=CC1Cl)C(=O)O,7314728,2,EN300-14303
OC(=O)C1=CC(=C(S1)N2CCOCC2)C=3C=CC=CC3,7314730,2,EN300-14314
OC(=O)C=1C=CC=CC1C2=NC=C(O2)C=3C=CC=CC3,7314732,2,EN300-14322
OC(=O)C=1C=CC=CC1OCC2=CSC=N2,7314734,2,EN300-14328
OC(=O)C=1C=CC=CC1SCC2=NN=NN2C=3C=CC=CC3,7314742,2,EN300-14348
CCCCN1C(C(CCC1=O)C(=O)O)C=2C=CC=CC2OC,7314744,2,EN300-14351
OC(=O)CCC1=NC(=NO1)C=2C=CC(Cl)=CC2,7314746,2,EN300-14358
OC(=O)C(CC=1C=CC=CC1)N2C=NN=N2,7314748,2,EN300-14394
CN1C=C(C=N1)C(=O)O,7314750,2,EN300-14395
OC(=O)C=1C=NN(CC=2C=CC=CC2)C1,7314752,2,EN300-14396
OC(=O)C=1C=NN(C1)C=2C=CC=CC2,7314754,2,EN300-14398
OC(=O)C=1C=CC=C(CN2CCCC2=O)C1,7314758,2,EN300-14406
CS(=O)(=O)CCC(NC(=O)C=1C=CC(Cl)=CC1)C(=O)O,7314760,2,EN300-23075
CS(=O)(=O)CCC(NC(=O)C=1C=CC=CC1Cl)C(=O)O,7314762,2,EN300-23077
CC1=CC=2C=CC=CC2N1CC(=O)O,7314770,2,EN300-14481
OC(=O)C1=CC=2SC=3C=CC=CC3C2S1,7314780,2,EN300-14571
CC(=O)N1C=CC=2C=CC=CC2C1CC(=O)O,7314782,2,EN300-34446
OC(=O)CN1C(=O)COC=2C=CC(=CC12)[N+](=O)[O-],7314784,2,EN300-14613
OC(=O)C1CC=2C=CC=CC2O1,7314786,2,EN300-14618
OC(=O)C1=CC(=CN1)S(=O)(=O)N2CCOCC2,7314788,2,EN300-14621
OC(=O)C1CCCN(C1)C(=O)NC=2C=CC=CC2,7314790,2,EN300-23235
CC=1C=CC(=CC1S(=O)(=O)N)C(=O)O,7314796,2,EN300-14639
OC(=O)CCC1=C(NC=2C=CC=CC12)C=3C=CC(F)=CC3,7314798,2,EN300-14651
OC(=O)/C=C/C=1C=NN(C1)C=2C=CC=CC2,7314802,2,EN300-14664
CC=1C=CC(=CC1)C2=CN=C(O2)C=3C=CC=CC3C(=O)O,7314804,2,EN300-14677
CCC=1OC=2C=CC=CC2C1/C=C/C(=O)O,7314806,2,EN300-14688
COC=1C=CC(=CC1)C=2NC=3C=CC=CC3C2CCC(=O)O,7314808,2,EN300-14776
COC=1C=C(C=C(OC)C1Br)C(=O)O,7314812,2,EN300-15138
OC(=O)C=1C=CC(SC(F)(F)F)=CC1,7314814,2,EN300-21711
COC=1C=C(C=CC1C)C(=O)O,7314818,2,EN300-21722
